1305031102.243211,-0.002650624,0.001638733,0.009866924,-0.009493754,-0.004577903,-0.002185807,0.9999421
1305031102.275326,-0.003644906,0.002257219,0.01408364,-0.01397359,-0.006553452,-0.002292496,0.9998783
1305031102.3112669,-0.00511134,0.00352951,0.0231498,-0.01729014,-0.008110048,-0.002316414,0.9998149
1305031102.3432331,-0.006079635,0.003497247,0.02789284,-0.01941308,-0.009121532,-0.0009766174,0.9997694
1305031102.375329,-0.006015228,0.004113561,0.03346759,-0.0213192,-0.0110866,-0.0005704429,0.9997111
1305031102.411258,-0.007721501,0.005554157,0.03757826,-0.02261165,-0.01263052,-0.001651834,0.9996632
1305031102.4432709,-0.007506182,0.006955994,0.04284242,-0.02831329,-0.01620575,-0.0006569618,0.9994675
1305031102.475318,-0.007182042,0.007327273,0.04877208,-0.03542004,-0.01819157,-0.0005921095,0.9992068
1305031102.511219,-0.006848007,0.007655155,0.05443659,-0.0401809,-0.01731413,-0.002061219,0.9990403
1305031102.54322,-0.007927979,0.008135169,0.06008454,-0.04404441,-0.01505742,-0.00458397,0.9989056
1305031102.5752859,-0.007264988,0.005395617,0.06679989,-0.0477176,-0.01401193,-0.005507341,0.9987474
1305031102.611233,-0.008617281,0.004499265,0.07202692,-0.04521362,-0.009887518,-0.004315297,0.9989191
1305031102.643265,-0.01108849,0.007498245,0.07666125,-0.04238387,-0.007859176,-0.004059781,0.9990622
1305031102.6752851,-0.01173978,0.008820147,0.08254318,-0.04372886,-0.008753579,-0.003316838,0.9989996
1305031102.7112629,-0.01152051,0.007789431,0.08882682,-0.04592941,-0.009108927,-0.001172487,0.9989025
1305031102.7432339,-0.01142978,0.01126154,0.09426323,-0.04557949,-0.009350936,-2.221964e-05,0.998917
1305031102.7754719,-0.01089908,0.01174184,0.1002204,-0.04776127,-0.007339117,-0.001834019,0.9988301
1305031102.8112321,-0.01155817,0.01353863,0.106099,-0.04856587,-0.00375512,-0.002510318,0.9988098
1305031102.8432901,-0.00970258,0.01242292,0.1131518,-0.05234566,-0.001934039,-0.002722437,0.9986234
1305031102.8753631,-0.01039507,0.01437659,0.119988,-0.05081979,0.0005228582,-0.005182791,0.9986942
1305031102.911185,-0.01133567,0.01577365,0.1252012,-0.05041893,0.002690472,-0.006822642,0.9987013
1305031102.943229,-0.01622278,0.01636117,0.1297378,-0.05062088,0.006559445,-0.009455558,0.9986516
1305031102.975203,-0.01755472,0.01844524,0.1350178,-0.0507209,-0.0001736715,-0.009465679,0.998668
1305031103.011215,-0.01686389,0.01974774,0.1405207,-0.05201893,-0.00711766,-0.006073773,0.9986023
1305031103.043227,-0.01713707,0.02061345,0.1454888,-0.05429648,-0.012751,-0.00345978,0.9984375
1305031103.0753191,-0.01425989,0.01967214,0.1508869,-0.05594791,-0.01766454,-0.0002472284,0.9982774
1305031103.1112399,-0.01489806,0.02362467,0.1549274,-0.05304388,-0.01697868,0.0003966064,0.9984478
1305031103.1433179,-0.01480641,0.02378003,0.159313,-0.05575789,-0.01690026,0.002108378,0.9982991
1305031103.175452,-0.01436962,0.02698359,0.1626394,-0.05507268,-0.01566578,0.002646266,0.998356
1305031103.21122,-0.01492013,0.03119952,0.1667728,-0.05737725,-0.01584747,0.003762861,0.9982197
1305031103.243216,-0.01484101,0.03195689,0.170257,-0.06516039,-0.01561663,0.007744228,0.9977226
1305031103.2753699,-0.01888218,0.03155032,0.1712344,-0.07507421,-0.01448133,0.009358791,0.9970289
1305031103.3112099,-0.01737015,0.02991307,0.1755652,-0.08248437,-0.02605461,0.01080404,0.9961932
1305031103.3432231,-0.01376177,0.03085371,0.1765943,-0.08268399,-0.03279873,0.01167943,0.9959675
1305031103.3753271,-0.0127485,0.03017148,0.1770439,-0.08679966,-0.03210202,0.01364998,0.9956149
1305031103.4112599,-0.01408021,0.02742265,0.1768875,-0.0900632,-0.03040253,0.01451353,0.9953662
1305031103.44328,-0.01528125,0.02697185,0.1743406,-0.08917239,-0.0317166,0.01358314,0.9954184
1305031103.4752741,-0.01538092,0.02530229,0.1724697,-0.08896106,-0.03426916,0.01147137,0.9953793
1305031103.511333,-0.01502991,0.02276723,0.1697518,-0.08733667,-0.03617223,0.009121634,0.9954801
1305031103.5434439,-0.01455476,0.02056227,0.1660461,-0.0834062,-0.03766068,0.007454229,0.9957759
1305031103.575474,-0.01575625,0.01974826,0.1606325,-0.07824225,-0.03812626,0.007247922,0.9961787
1305031103.611223,-0.0158489,0.01791929,0.1565002,-0.07583872,-0.04137911,0.00901374,0.9962204
1305031103.643445,-0.01663051,0.01525974,0.1503938,-0.07333929,-0.04440661,0.008846203,0.9962786
1305031103.675523,-0.0146995,0.01373386,0.1452973,-0.07049096,-0.04820506,0.009604478,0.9963007
1305031103.7116101,-0.01322039,0.01246836,0.1397292,-0.06752894,-0.05026667,0.009792022,0.9964021
1305031103.7433259,-0.01255052,0.009387798,0.1340466,-0.06559988,-0.05019002,0.008620694,0.9965457
1305031103.775342,-0.01277054,0.009118112,0.1267444,-0.06103416,-0.04921705,0.004908051,0.9969094
1305031103.8112421,-0.01265539,0.008960687,0.1197643,-0.06031172,-0.04793389,0.001627835,0.9970267
1305031103.843251,-0.01472525,0.009567185,0.1127708,-0.06198579,-0.04643689,-0.001581574,0.9969949
1305031103.875361,-0.01379884,0.004554865,0.1077706,-0.06981039,-0.05066963,-0.004125331,0.9962641
1305031103.911221,-0.01340635,0.001627022,0.1012024,-0.06891526,-0.05461226,-0.005959613,0.9961088
1305031103.9432111,-0.01268414,0.0002975901,0.09391345,-0.06671784,-0.05733277,-0.006438889,0.9961026
1305031103.975373,-0.01137236,-0.002416102,0.08771281,-0.06518365,-0.0599551,-0.007530805,0.9960421
1305031104.0112319,-0.008787664,-0.005552595,0.08153678,-0.06190172,-0.06129566,-0.008244625,0.9961642
1305031104.0432489,-0.007011462,-0.006184208,0.07404102,-0.05378311,-0.05884344,-0.01023423,0.9967648
1305031104.0754249,-0.005205616,-0.006492777,0.06754296,-0.04980214,-0.05527215,-0.01247184,0.9971505
1305031104.1112349,-0.002847335,-0.009585627,0.06151092,-0.04754992,-0.05067063,-0.01366802,0.9974892
1305031104.14323,-0.003909827,-0.0115866,0.05436338,-0.04264786,-0.0440584,-0.01515749,0.9980031
1305031104.1754241,-0.004120497,-0.01144902,0.04807086,-0.03741212,-0.04075385,-0.01588868,0.9983422
1305031104.211283,-0.00366357,-0.01330707,0.04188675,-0.03338892,-0.03839605,-0.01572494,0.9985808
1305031104.243196,-0.003681495,-0.01390207,0.03570876,-0.02821711,-0.03597464,-0.01607514,0.9988249
1305031104.2755461,-0.002645109,-0.01479122,0.02979691,-0.02383746,-0.03392661,-0.01675638,0.9989995
1305031104.311219,-0.001793338,-0.01454745,0.0246976,-0.01936433,-0.03110555,-0.01631909,0.9991953
1305031104.3433421,-0.0009557458,-0.01485563,0.01882265,-0.01601604,-0.02737126,-0.0168377,0.9993552
1305031104.3758371,-0.0005477836,-0.01489273,0.01419928,-0.01405756,-0.02294429,-0.01629991,0.999505
1305031104.411509,-0.00193282,-0.01454737,0.009395387,-0.01199901,-0.01854228,-0.01600654,0.9996279
1305031104.4432881,-0.004710813,-0.01499348,0.00462528,-0.01177351,-0.01573647,-0.01617057,0.9996761
1305031104.475456,-0.005619941,-0.01486171,0.0007158407,-0.01161147,-0.01720366,-0.01537691,0.9996663
1305031104.5113289,-0.005677863,-0.01740499,-0.004023902,-0.01177244,-0.01996906,-0.01433427,0.9996285
1305031104.5433681,-0.004506693,-0.01830259,-0.008224601,-0.008586753,-0.02250478,-0.01337456,0.9996204
1305031104.5753429,1.857992e-05,-0.02150735,-0.01204052,-0.005967604,-0.02470085,-0.01097884,0.9996168
1305031104.611336,-0.0007123204,-0.01756464,-0.01675317,0.008390323,-0.01868066,-0.0102564,0.9997377
1305031104.6432431,0.00263308,-0.02219487,-0.02242231,0.01690478,-0.01291965,-0.009708838,0.9997265
1305031104.675525,0.00226786,-0.02110745,-0.02695941,0.02948718,-0.004323214,-0.008099274,0.999523
1305031104.711277,0.003093119,-0.02080803,-0.03013507,0.04382101,0.002707494,-0.005225076,0.9990221
1305031104.7432799,0.00428975,-0.02149138,-0.03635346,0.05604059,0.009362191,-0.003728233,0.9983776
1305031104.775327,0.005623275,-0.02274951,-0.04004797,0.06691865,0.01561434,-0.001313372,0.9976354
1305031104.811465,0.007583133,-0.02048545,-0.04298145,0.07810938,0.0211688,0.001484585,0.9967189
1305031104.8432579,0.005475206,-0.0186641,-0.04724459,0.08700807,0.02894678,0.002639073,0.9957835
1305031104.87535,0.004382162,-0.0161362,-0.04935214,0.09285027,0.03202159,0.004802236,0.9951535
1305031104.9115341,0.00506991,-0.01560952,-0.04976648,0.09476504,0.03267696,0.006662286,0.9949409
1305031104.9432621,0.004537771,-0.0123853,-0.04848709,0.09728624,0.03355839,0.006828771,0.9946671
1305031104.9752021,0.004489202,-0.01061584,-0.04700702,0.09586223,0.03275505,0.008684141,0.9948176
1305031105.0112901,0.005089461,-0.01018713,-0.04396199,0.09093122,0.03205157,0.009186443,0.9952989
1305031105.0433731,0.004020672,-0.008341137,-0.0413318,0.08574609,0.03220887,0.007888621,0.995765
1305031105.07532,0.003800855,-0.009038962,-0.03587544,0.07797793,0.03139839,0.005733985,0.996444
1305031105.111299,0.001280273,-0.009946806,-0.03090334,0.07196793,0.03163029,0.003252576,0.9969
1305031105.143106,-0.0007624922,-0.002970021,-0.02574069,0.06882858,0.02968875,0.001646995,0.9971853
1305031105.175159,0.0001073789,-0.002104821,-0.01726025,0.05439911,0.02500725,-0.0005043342,0.998206
1305031105.2112679,-0.003373144,-0.006895539,-0.01173012,0.0404321,0.02273871,-0.004036961,0.9989154
1305031105.2432699,-0.004749666,-0.004954414,-0.004281501,0.03281585,0.01728743,-0.005067869,0.999299
1305031105.2752881,-0.007025554,-0.003287111,0.002706468,0.02304121,0.01165406,-0.007197677,0.9996407
1305031105.31129,-0.0077965,-0.00540445,0.007089449,0.01171787,0.004322798,-0.007859207,0.9998911
1305031105.343302,-0.007487113,-0.00737688,0.01532673,0.002063858,-0.003061594,-0.007875115,0.9999622
1305031105.3753381,-0.008864261,-0.007302245,0.02137637,-0.001213909,-0.007428089,-0.008125965,0.9999387
1305031105.4112861,-0.01011513,-0.004227574,0.02680837,-0.00554773,-0.01143474,-0.009037685,0.9998784
1305031105.443316,-0.01080604,-0.005947179,0.03411197,-0.01315506,-0.01534794,-0.0101853,0.9997438
1305031105.47528,-0.01122755,-0.005260515,0.04019939,-0.01642734,-0.01853473,-0.01000318,0.9996432
1305031105.511332,-0.01055057,-0.004343561,0.04678337,-0.02112412,-0.02172947,-0.009574157,0.9994949
1305031105.543282,-0.01151334,-0.00509504,0.05365257,-0.02585118,-0.0218033,-0.008775328,0.9993895
1305031105.575449,-0.01281314,-0.00415498,0.05952604,-0.02832264,-0.02215081,-0.009052757,0.9993124
1305031105.611378,-0.01441533,-0.003627939,0.06628877,-0.03030764,-0.02151475,-0.008978952,0.9992687
1305031105.6432731,-0.0160667,-0.00288909,0.07271933,-0.03074757,-0.02080631,-0.006651867,0.9992885
1305031105.6751659,-0.01159268,-0.0040746,0.080181,-0.03505019,-0.02524414,-0.003500521,0.9990606
1305031105.711309,-0.009111476,-0.005491785,0.08815731,-0.03554136,-0.02451872,-0.003425199,0.9990615
1305031105.7433119,-0.009189324,-0.00225143,0.09389487,-0.03257114,-0.02021511,-0.003089866,0.9992602
1305031105.7753389,-0.007771171,-0.002849394,0.1016011,-0.03418668,-0.01646205,-0.00317737,0.9992748
1305031105.8112831,-0.008574779,-0.001801908,0.1082955,-0.03250417,-0.01061567,-0.002462511,0.9994122
1305031105.843271,-0.006825655,-0.001161288,0.1150128,-0.03161974,-0.008058508,-0.0008858,0.9994671
1305031105.8753369,-0.005915991,0.002838057,0.1216018,-0.02935773,-0.003333336,0.001428772,0.9995624
1305031105.911262,-0.006439271,0.004340198,0.1279316,-0.03203928,0.001495807,0.006034518,0.9994673
1305031105.9432721,-0.006259103,0.006801941,0.133688,-0.03413031,0.004682385,0.008166769,0.9993731
1305031105.9753289,-0.00663101,0.008340272,0.1397998,-0.03904055,0.007351455,0.009751779,0.999163
1305031106.0112851,-0.005601725,0.01070854,0.1459783,-0.0426295,0.008662131,0.01153206,0.9989868
1305031106.043355,-0.007176583,0.01269849,0.151542,-0.04675099,0.01224729,0.0121035,0.9987582
1305031106.07533,-0.007423797,0.01420943,0.1568916,-0.05109568,0.01292559,0.0142599,0.9985083
1305031106.1113269,-0.00890804,0.01745838,0.1618793,-0.05518246,0.01405096,0.01459708,0.9982708
1305031106.1433549,-0.009640519,0.01764722,0.1669818,-0.06312195,0.01295372,0.01671704,0.9977818
1305031106.175534,-0.009151715,0.01879289,0.172377,-0.06717876,0.01024405,0.01806642,0.9975248
1305031106.2112751,-0.01003851,0.0184188,0.1764881,-0.07140002,0.009434805,0.01879536,0.9972261
1305031106.2432671,-0.00989462,0.01940634,0.1803797,-0.07193144,0.007353448,0.02272415,0.9971236
1305031106.2763851,-0.01060172,0.02218156,0.1832078,-0.07212994,0.006207363,0.02362754,0.9970961
1305031106.3112381,-0.01079453,0.02340089,0.1854024,-0.0762117,0.00501006,0.02687966,0.9967167
1305031106.3432579,-0.01236178,0.02634975,0.1870861,-0.08007177,0.005420472,0.026839,0.996413
1305031106.3753879,-0.009277734,0.02767098,0.1885778,-0.08839348,0.002165788,0.02011714,0.9958801
1305031106.41132,-0.008563334,0.02447714,0.1896139,-0.09674098,0.006853603,0.01419715,0.9951847
1305031106.4432781,-0.01067471,0.02344064,0.1891945,-0.09740925,0.01196047,0.009300081,0.9951291
1305031106.4753449,-0.01212367,0.02162748,0.1871006,-0.09807676,0.01202324,0.00801114,0.995074
1305031106.5111289,-0.01216096,0.01943382,0.1847863,-0.0971445,0.008058718,0.008493038,0.9952014
1305031106.5433021,-0.0125605,0.01868429,0.1800738,-0.09317727,0.004729111,0.006799305,0.9956151
1305031106.5752821,-0.0122109,0.01731529,0.1750014,-0.09022328,0.002377728,0.005999606,0.9959007
1305031106.611151,-0.0134488,0.01686377,0.1692541,-0.08927293,-1.35388e-05,0.002608293,0.9960038
1305031106.6432071,-0.01278265,0.01376384,0.1642389,-0.0900792,-0.003413975,0.0006887828,0.9959285
