1305033530.3344171,0.001570277,-0.004841295,0.008185146,0.0001186257,-0.002132641,6.001157e-05,0.9999977
1305033530.3699911,0.003280243,-0.007186412,0.01577969,0.001452784,-0.003902295,-0.0009606689,0.9999909
1305033530.4022801,0.006479029,-0.01083072,0.022645,0.0009548615,-0.004128211,-0.002930074,0.9999868
1305033530.433939,0.007320551,-0.01533113,0.02931432,-0.0007682994,-0.001980002,-0.00391146,0.9999901
1305033530.470001,0.008968747,-0.01983043,0.03565152,-0.002210576,-0.002545015,-0.002919907,0.99999
1305033530.503176,0.01174065,-0.0245648,0.04328874,-0.00393865,-0.003908515,-0.00187508,0.9999829
1305033530.5340559,0.01376481,-0.02802374,0.04982116,-0.004685849,-0.003928215,-0.002380757,0.9999785
1305033530.5700109,0.01506842,-0.03275916,0.05731065,-0.006325608,-0.003279937,-0.004473365,0.9999647
1305033530.6030791,0.01620549,-0.0370397,0.06316874,-0.007719621,-0.002768893,-0.008249437,0.9999323
1305033530.634562,0.01771874,-0.04127495,0.06994293,-0.008574899,-0.002185681,-0.01170796,0.9998924
1305033530.670053,0.01836768,-0.04638046,0.07589213,-0.009394424,-0.00204337,-0.01418158,0.9998533
1305033530.702904,0.01938352,-0.05039899,0.08213173,-0.008934515,-0.00223143,-0.0147834,0.9998483
1305033530.7338431,0.02131926,-0.0572658,0.08823527,-0.01077935,-0.003164718,-0.01387678,0.9998406
1305033530.7700689,0.02155432,-0.06134916,0.09391972,-0.009420697,-0.002725676,-0.01342762,0.9998618
1305033530.80264,0.02273044,-0.0668203,0.09918186,-0.008310145,-0.003264379,-0.01340727,0.9998703
1305033530.834043,0.0232773,-0.07202133,0.1045908,-0.00627227,-0.003328575,-0.01337486,0.9998854
1305033530.8699901,0.0234525,-0.07765171,0.1093703,-0.003274153,-0.003647158,-0.01455855,0.999882
1305033530.903177,0.02453374,-0.08174782,0.114317,0.0006907221,-0.003981906,-0.01530647,0.9998747
1305033530.9353931,0.02502187,-0.08491495,0.1190074,0.004786849,-0.002933952,-0.01435688,0.9998812
1305033530.969918,0.02538268,-0.08855439,0.1229172,0.007562503,-0.002345498,-0.0132341,0.9998811
1305033531.001895,0.02526088,-0.09079921,0.1267695,0.01078406,-0.001739074,-0.01276411,0.9998589
1305033531.0350709,0.02530796,-0.09374957,0.129903,0.01261339,-0.00227277,-0.01352124,0.9998264
1305033531.0700679,0.0248504,-0.09546734,0.1329026,0.01443628,-0.002518474,-0.01392471,0.9997957
1305033531.1030631,0.02497455,-0.09726513,0.1355992,0.01444332,-0.003280394,-0.01422631,0.9997891
1305033531.134773,0.02494473,-0.09817108,0.1367384,0.01542583,-0.003591478,-0.0140958,0.9997752
1305033531.1699519,0.0230725,-0.09941243,0.1376688,0.01618801,-0.003516868,-0.01461993,0.9997559
1305033531.203418,0.022907,-0.09842639,0.1380663,0.01667712,-0.005127284,-0.01375899,0.9997531
1305033531.2342069,0.02319432,-0.09820518,0.1381765,0.01549383,-0.00517339,-0.01174925,0.9997976
1305033531.272671,0.02173692,-0.09706742,0.1378378,0.01440084,-0.00379607,-0.009958372,0.9998395
